FR10.No,FRB0.No,FRC1.No,FRC2.No,FRD1.No,FRD2.No,FRE1.No,FRE2.No,FRF1.No,FRF2.No,FRF3.No,FRG0.No,FRH0.No,FRI1.No,FRI2.No,FRI3.No,FRJ1.No,FRJ2.No,FRK1.No,FRK2.No,FRL0.No,FRM0.No,FR10.Yes,FRB0.Yes,FRC1.Yes,FRC2.Yes,FRD1.Yes,FRD2.Yes,FRE1.Yes,FRE2.Yes,FRF1.Yes,FRF2.Yes,FRF3.Yes,FRG0.Yes,FRH0.Yes,FRI1.Yes,FRI2.Yes,FRI3.Yes,FRJ1.Yes,FRJ2.Yes,FRK1.Yes,FRK2.Yes,FRL0.Yes,FRM0.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
 4.007037, 0.000000, 0.000000, 0.000000, 4.037701, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.093827, 4.963541, 0.000000, 0.000000,81.032033,16.239484, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_2Fx
 46.577658,456.875778,134.917351, 76.612360, 36.595627, 34.597568, 42.438005, 91.639496, 44.424401,169.773223,140.309620,230.099302, 90.099347,286.759683,144.993398,114.598424,124.613733,190.808978, 57.235289,510.185569,191.574706, 16.133438,  8.027410, 52.129731, 32.352201,  8.033031,  8.023016,  0.000000,  9.125105, 27.966948,  4.003528,  4.039302,  7.910905,139.133958, 23.989437, 56.302714, 43.921321, 23.959141,  4.060003, 28.550226, 11.736213, 22.273126, 12.820690,  4.033360,Total.SURVEY_LC1_2G1
 62.530583,126.737184, 79.700895, 24.460442, 39.982897, 47.688452, 32.367084, 24.562987, 60.449785, 44.201566, 34.862058,158.772500, 44.110800,126.011027, 60.232129, 60.158017, 72.941073,147.254702, 40.973965,342.756024,238.022046,  0.000000, 23.117146, 16.078723, 31.902864, 12.164386,  4.031262, 31.308562, 26.916226, 18.454121, 15.795479, 23.893970, 42.801115, 48.622155, 15.875889, 43.748331, 24.415181, 35.662052, 36.686395, 45.962045, 36.525029, 77.054916, 15.023104,  3.990473,Total.SURVEY_LC1_2G2
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.027533, 0.000000, 4.036304, 7.603496, 0.000000, 0.000000, 0.000000,19.392781, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_2G3
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.052416,  0.000000,171.239466, 62.870202,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,Total.SURVEY_LC1_2G5
0.000000,0.000000,0.000000,0.000000,3.957817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_2Gx
 3.955042,20.151667, 4.058764,19.944156, 8.120207, 4.040753, 4.046924,24.269020, 0.000000, 0.000000,23.922194,99.364360,21.746893,31.973497,15.841450,24.034220,50.489799, 0.000000,11.824486,27.710956,65.253114, 8.113864, 0.000000, 4.508206, 4.116291,16.203178, 0.000000, 4.040753, 0.000000, 0.000000, 7.876650, 0.000000,11.968101, 6.033588,15.785482, 8.055773,12.040198, 4.016825, 0.000000, 0.000000,19.743199, 4.043937, 0.000000, 0.000000,Total.SURVEY_LC1_2H1
  0.000000,  0.000000,  0.000000,  0.000000, 11.571829, 12.240599,  0.000000,  4.107260,  0.000000,  0.000000,  0.000000, 24.051914, 12.072682, 12.002261,  0.000000, 44.283791,136.104658,  0.000000,  0.000000,  0.000000,198.046336,  4.014012,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.022392,  8.035472,  0.000000,  0.000000,  4.016825,  8.173348,  0.000000,  0.000000,  0.000000, 15.592531,  0.000000,Total.SURVEY_LC1_2H2
0.000000,0.000000,0.000000,0.000000,6.722768,0.000000,0.000000,0.000000,0.000000,0.000000,4.083066,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_2Hx
 2351.4792, 9587.3189, 6603.8236, 1458.3788, 4638.6467, 2151.8145, 2487.6132, 4483.5718,  842.8039, 5709.4661, 3756.2605, 7191.0273, 5323.1284, 6173.3974, 2896.8265, 7179.7984, 3362.6190, 7075.2361, 5235.6391, 5447.3655, 3017.3194, 1262.8498, 3346.7921,14866.0256,12162.3177, 5711.9492, 8904.8534, 5946.5951, 6257.8415, 9295.7625, 2642.7825,10559.1848, 7921.6428,15107.6172,12321.3875, 9578.8013, 5712.5463,11011.6964, 5498.4280,16593.7132,10196.2398,10220.1792, 3192.7401,  236.0898,Total.SURVEY_LU1_2U11
 2221.0475, 5391.1060, 6491.0990, 4158.5502, 1046.8710,  726.1120,  870.3183, 2897.5956, 1720.0645, 5165.5021, 2278.1466, 2541.4203, 2756.2860,14705.2382, 3579.0796, 2268.2207, 8789.9951,11232.1905, 5113.7835,11278.4844, 9454.7154, 1855.8141,  538.7220, 4667.6677, 3542.4741, 3311.7921,  818.1988, 1530.2995,  339.7337,  656.4959, 1606.8225, 1783.3097, 6823.9104, 1679.9334, 1971.6476, 4108.9581, 2311.6909, 1765.5520, 1017.4092, 2470.4563, 2506.6670, 4512.8933, 1524.1063,  245.7335,Total.SURVEY_LU1_2U12
  4.020373,100.993947, 29.292320,  8.005610,  4.051137,  8.219344, 12.086562, 25.408838,  4.022959, 36.914050, 20.200517, 20.449192, 12.117710, 51.071970, 36.154605, 52.380110,  3.722088, 51.787765, 12.143266, 87.898901, 26.647064,  8.066719,  4.020373,  9.771621, 12.066399,  3.983698,  0.000000,  0.000000,  5.058655,  0.000000,  0.000000, 11.958299,  0.000000, 20.254077,  4.037209, 12.053115,  3.886016, 16.072280,  0.000000,  4.078647, 11.832129,  3.970313,  8.162574,  0.000000,Total.SURVEY_LU1_2U13
 20.209944, 39.081335, 28.730196, 24.286049, 45.085090,  4.159093, 16.273351, 37.492569, 42.752930, 28.718088, 35.025165, 73.844362, 23.463393,102.404518, 22.539351,112.365488,102.668573, 63.984604, 15.313566, 41.247432,154.219076,  0.000000,  8.125717,  4.034056,  0.000000,  4.029850,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.134098, 27.784552,  0.000000,  4.112717,  3.886016,  8.053129,  0.000000,  0.000000,  0.000000,  4.162266,  4.146374,  0.000000,Total.SURVEY_LU1_2U14
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.565190, 3.947849, 0.000000, 0.000000, 0.000000, 3.948674, 0.000000, 0.000000, 0.000000, 4.016825, 0.000000, 0.000000, 7.982510, 0.000000,19.710336, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 6.645590, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 3.877080, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LU1_2U15
 0.000000,17.330695,13.143022, 8.098664, 4.167737, 0.000000, 8.073217, 0.000000, 0.000000, 8.048667,20.687797,18.497437, 0.000000,35.005254,40.110865, 0.000000,27.232189,46.029082, 5.084742,99.163753,52.828135, 8.047371, 0.000000, 4.187844, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.545638, 0.000000, 0.000000, 4.035456,16.622262, 0.000000, 3.994247,10.967003, 0.000000,24.864132, 4.029437, 0.000000, 0.000000, 4.071429, 8.096411,Total.SURVEY_LU1_2U21
70.290818,97.494456, 7.830719, 4.165600, 7.293540,41.358544,45.974409,48.146191, 0.000000,21.844553,33.212648,20.880819,92.527682,21.193225, 8.091627, 5.523134, 8.108929, 0.000000,20.283122,47.899047,28.459218, 0.000000, 0.000000, 0.000000, 4.024565, 4.148095, 0.000000, 0.000000, 0.000000, 0.000000, 3.973845, 0.000000, 0.000000,11.973602, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,27.364762, 0.000000, 0.000000,Total.SURVEY_LU1_2U22
1038.48239, 598.65171, 345.23226, 172.93212, 305.72897, 252.16370, 299.64684, 283.46542, 263.14365, 452.63509, 427.55681, 795.80451, 610.10683, 810.29493, 182.53709, 388.72764, 702.52777, 745.02715, 261.80886,1213.78792, 899.37689, 127.77506, 198.66782, 516.92521, 348.75192, 306.53596, 304.87957, 171.67075, 262.86130, 268.10585, 241.16009, 398.09474, 359.46207, 808.08900, 781.98683, 613.65266, 372.67682, 773.90872, 442.86599, 828.84084, 468.52799, 716.86208, 131.81487,  24.65185,Total.SURVEY_LU1_2U31
26.068774,17.835954, 0.000000, 8.771143,12.356739,23.142112,20.596528, 9.351873, 8.007056,14.571759,16.036118,36.129300,20.211850, 0.000000, 3.993501,26.338775,11.495070, 3.912557, 4.199308,20.194414,48.135218, 0.000000, 0.000000,53.903565, 3.978512, 0.000000, 0.000000, 4.060251, 5.058655, 0.000000, 0.000000, 4.019796, 3.942517,28.146130, 4.143123,19.134297, 4.026272,23.692084, 0.000000, 4.059188, 0.000000, 4.477626, 0.000000, 0.000000,Total.SURVEY_LU1_2U32
51.612353, 0.000000, 4.170312, 0.000000, 0.000000, 0.000000,14.640424, 0.000000, 5.805170, 0.000000, 4.151581, 4.158413,23.345752, 0.000000, 0.000000, 0.000000,13.740381, 4.194775, 6.435807,26.328093, 9.073180, 4.014012, 3.989490, 3.981753, 0.000000, 4.148095,11.982765, 0.000000,17.796587,10.356996, 0.000000, 4.276087, 0.000000,13.480115,50.969899,74.090885,21.595212, 4.022908,25.301077, 0.000000, 0.000000,28.296888,14.145544, 3.968179,Total.SURVEY_LU1_2U33
 58.083677, 23.071284, 73.875709, 12.361050, 54.661400, 14.639455, 13.181533,100.526014, 50.987111, 31.741601, 91.334781,162.594638, 38.902561,145.765701, 24.251498,  8.305114, 13.991791, 10.946670, 14.889589, 73.423606, 42.382263,  8.162836,  8.125717,  0.000000,  3.967504,  0.000000,  6.628358,  4.182701,  0.000000,  0.000000,  0.000000,  4.155709,  0.000000, 20.392237,  3.971607, 30.855408,  0.000000, 12.475921, 17.426615, 23.710034,  0.000000,  4.179784, 55.665295,  0.000000,Total.SURVEY_LU1_2U34
 82.166381,140.731640,153.474752, 30.840889,  8.023016, 97.994014,242.776178, 89.815432, 36.595633,281.155344,223.111834,104.343779, 83.990793,223.370039, 46.595493,130.619762, 53.680447,131.813054, 18.954842,218.992982,310.913115, 36.885875, 49.710473,  3.987845, 24.886519, 23.679434, 20.736369,  4.046842, 31.895209, 10.215810,  4.138918, 19.443191,151.202978, 28.234752,  7.149987, 38.271018, 14.671453,  0.000000, 18.393333, 24.591815, 62.422033,128.160046,  4.157733,  0.000000,Total.SURVEY_LU1_2U35
199.411716,290.390554, 53.191607, 71.455339,116.021088,119.644423,119.588578,153.348492, 54.043667,269.922588,127.122346,128.950892,249.475795,301.090146, 72.026734,145.655631,150.020663,144.503231, 49.796200,524.834116,314.904430, 22.029386, 26.700692, 97.428690, 83.536506,  8.146137, 45.401761, 16.074870, 11.980624, 20.016517, 35.313046, 24.059564, 40.388402,183.351039,117.713349, 43.272081, 41.335814, 36.667785, 40.234072,  8.160105, 99.567950, 26.791249, 82.253396,  0.000000,Total.SURVEY_LU1_2U36
1186.62399,1292.56107, 630.57544, 375.77745, 571.35902, 817.59706, 851.28136, 572.37071, 460.88731, 351.62276, 403.98557,1187.73797, 996.24386,1466.94087, 298.01712, 679.22534, 883.65071,1199.13495, 527.77098,1613.42820,1590.62550, 158.49625, 205.83909, 351.93131, 224.23885, 174.65965, 310.39165, 162.44299, 228.06914,  98.26914, 172.61654, 170.91578, 208.04016, 863.99559, 758.02698, 865.01859, 247.76836, 382.71869, 144.78486, 625.37199, 408.95601, 520.52184, 276.19709,  42.28816,Total.SURVEY_LU1_2U37
  7.956022, 36.205982, 15.825021, 16.097086,  0.000000, 23.102840, 18.080495,  3.975167,  0.000000, 12.096068, 12.047994, 12.204311, 30.830708,  7.920879, 25.595759, 27.697755, 44.126616, 30.331849,  9.163545, 18.783631, 11.436624,  4.042665,  3.927748, 20.052336, 19.683825,  0.000000, 29.272453, 16.485778,  4.029256,  7.975056, 12.383918,  9.610406, 24.559715, 42.290605, 22.094908,108.408384,148.214757, 16.393545, 72.398201,154.501780, 32.494446,126.800720, 16.015651,  8.117004,Total.SURVEY_LU1_2U41
 243.18419, 935.34085, 352.19072, 210.89247, 261.34517,  92.34252, 159.67940, 265.48854,  58.40024, 240.33515, 441.13035, 745.36120, 745.30196,1564.46636, 437.94330, 400.04171,4811.66955,3491.53320, 737.49220,6682.55829,9752.22888,4536.55382, 114.74137, 360.98816, 521.61886, 194.31533, 223.39869, 126.85164,  90.29980, 151.75211,  62.29451, 106.39798, 237.67074, 476.48228, 418.06059, 695.21771, 488.97207, 486.83007,1361.64565, 630.86119, 344.55140,1242.94969, 792.54896, 124.31723,Total.SURVEY_LU1_2U42
255.341844,318.009905,220.221595,121.922644,114.130827,212.749734,387.871655,253.852320,141.431209, 58.161686,225.517903,227.540604,307.027594,540.665068, 68.296158,227.640774,178.431217,183.827826,189.034897,541.297581,476.795087, 28.854875,  8.143142,147.832730, 86.198892, 47.032288, 46.820153, 42.554623, 92.919618, 28.089683, 78.335869,111.483742, 65.912296,300.421181,307.426246,201.641130, 44.728085, 67.695254, 71.607406,150.737317,140.565939, 62.272464, 51.033995,  4.148824,Total.SURVEY_LC1_3A11
154.586920,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 70.145110,  0.000000,  0.000000,  0.000000,  0.000000,120.636821,  0.000000,  0.000000,  4.158640,  0.000000, 12.584326,  0.000000, 40.230417, 25.247892,  4.148824,  0.000000,  0.000000,  4.024565,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,Total.SURVEY_LC1_3A12
 0.000000, 4.163890, 0.000000, 0.000000, 7.971747, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.167950,14.098033, 0.000000, 4.130255, 0.000000, 0.000000,18.556343, 0.000000, 3.859214,27.785294,36.079644, 0.000000, 0.000000, 9.694495, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,53.987826,47.299104,28.056001, 4.026272, 0.000000, 4.185641, 0.000000, 0.000000, 0.000000, 9.601785, 4.148824,Total.SURVEY_LC1_3A13
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,14.62575, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,Total.SURVEY_LC1_3A1x
571.307498,344.006590,132.640102, 91.134924,258.798312,140.751456,407.890794,162.622669, 90.061718,218.754458,205.543179,478.952054,336.489557,267.132855, 52.709123,188.354487,326.552695,316.775149, 47.069551,514.724589,502.450279, 32.713840,134.383979, 53.580739,101.708491, 63.655486, 91.951817, 47.931668, 50.508812, 49.268085, 16.588363, 91.311397, 31.603659,259.947225,145.039657,180.307820, 27.088064, 66.904013, 50.730703,108.092408, 45.321351,242.546806, 78.655391,  8.050635,Total.SURVEY_LC1_3A21
419.47522,409.94141,292.77894,134.31998,251.26924, 81.59784,207.91258,163.84003,135.18201,207.92067,303.19636,487.60761,376.14446,568.49780,143.45833,244.62514,533.01318,499.22676,212.34248,604.18173,585.46831,100.85264, 94.93676,451.20574,267.37151,223.32185,233.67322, 91.73838,215.06591,172.75224,214.99598,263.98184,263.74827,635.03277,579.86323,366.03477,306.41370,673.15768,405.51722,623.61818,397.78446,545.52573, 99.09938, 24.65185,Total.SURVEY_LC1_3A22
0.000000,4.027627,0.000000,0.000000,0.000000,4.046842,0.000000,0.000000,0.000000,0.000000,9.016108,6.161550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_3A2x
 33.595403, 40.185194, 11.686878, 12.030000, 14.962231,  8.041407, 16.090829, 23.679652, 21.401684, 72.812854, 42.946621, 34.500778, 29.048692, 74.706152, 30.715466, 26.433276, 40.289559, 16.967479, 31.593593,112.934428, 36.422387,  4.131440, 36.496437, 12.113576, 48.913191, 22.470711, 69.631469, 45.390511, 13.735689, 63.921891, 27.499490, 62.516054, 69.957027, 33.352153, 51.123747, 36.386752, 35.587944, 14.480482, 12.233059, 56.053071, 42.461748, 50.193198, 12.018918,  0.000000,Total.SURVEY_LC1_3A30
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.970313,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_3A3x
3.860907,5.212478,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.989998,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.479522,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_3Axx
  47.837539, 157.822057,   4.024565,  11.329095,  18.164094,   0.000000,  13.735689,  44.470358,   0.000000,  72.869774,  15.280674,   0.000000,  58.959359,   0.000000,   0.000000,   0.000000,   0.000000,  35.355645,  15.647930,   0.000000,   5.391385,   0.000000, 632.993074,3891.605056,1425.939052, 444.324610,1396.053308,1776.131337,2291.027359,3453.554680, 305.795572,2090.691934,1572.587400,2319.088949,1802.365694, 279.315504, 276.103007,1880.857935,  39.603304,1442.877630, 595.378678, 811.219436,  43.940256,   0.000000,Total.SURVEY_LC1_3B11
  0.000000, 71.866234,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 22.198297,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 35.355645,  0.000000, 25.026968, 17.125992,  0.000000,  3.989490,831.285238,  0.000000, 10.468264,175.571736,  0.000000, 13.735689,112.203171, 45.333675,  0.000000, 95.568832,269.929678,164.530085,249.053484,  4.025036,197.230045,242.751212,548.892027, 85.899724,241.157689, 97.150276,  0.000000,Total.SURVEY_LC1_3B12
  19.941392,  71.866234,   8.030303,   0.000000,  21.020266,   0.000000,   0.000000,  11.121793,   0.000000,   0.000000,   0.000000,   0.000000,  51.506365,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  17.918003,   0.000000,   0.000000, 134.584835,1986.504152, 784.247474,  80.208829, 391.237780, 282.491461, 317.101438, 574.560445,  67.418849,1103.666525, 861.120816, 467.788520, 526.217349, 204.948024,  84.239022, 552.839782, 121.100594, 650.252713, 117.652544, 309.483534, 156.038341,   7.982191,Total.SURVEY_LC1_3B13
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  5.658213,  0.000000, 13.024333,  0.000000,  0.000000,  3.983434, 23.857534,  0.000000, 24.715426,  0.000000,  0.000000,  0.000000, 33.303276, 15.538249, 35.783232,110.020993, 17.216639,117.465814, 42.846966, 19.875112, 21.696463, 21.139230,140.433889, 60.342330, 29.914435,  8.943730,  0.000000,Total.SURVEY_LC1_3B14
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 18.236059,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  3.983434, 51.187971, 22.336751, 10.153668, 82.769230, 16.398203, 18.663556,123.151133,  9.647205, 88.628696, 54.218406, 42.873835, 56.822932, 53.111468,  3.980273, 18.368327, 26.936521,153.236078, 21.619748, 31.854963, 24.180586,  4.014012,Total.SURVEY_LC1_3B15
  23.930882,  93.471363,  85.689810,  21.862183, 136.755375,  53.029741, 170.005620,  11.121793,   5.779781,   0.000000,   8.787673, 134.489473, 150.804418, 148.649258,   8.017404,  36.704963,   0.000000, 143.163938,  52.614299,  64.783660,   0.000000,   0.000000, 256.577820, 778.848867, 555.948510, 305.154916,1413.536218, 434.459303, 686.684243, 522.369531, 884.734864, 388.765636, 574.835088,2328.741055,3041.245057,2122.622488, 173.480351, 809.973105,   0.000000,1385.173543, 624.984706,1167.285956,   8.682968,   3.996505,Total.SURVEY_LC1_3B16
  0.000000,  4.034056,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.023818,  0.000000,  0.000000,  7.781306,  0.000000,  0.000000,  4.017461,  0.000000,  0.000000,  0.000000,  3.983434, 51.460894, 29.803660, 18.629672, 11.488503,  0.000000,  0.000000,  0.000000, 21.301684, 41.678718, 53.768657,259.794858, 72.722214, 73.137718, 75.889303,164.001424, 20.351444,361.189213,140.652923, 69.753051,  0.000000,  0.000000,Total.SURVEY_LC1_3B18
  0.000000,  8.776359, 40.741303,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 15.957959,115.120705,136.112623, 11.740510, 11.670583, 16.331450,  0.000000,  0.000000,  0.000000, 72.720851,  0.000000,175.024512, 61.658192, 53.532577, 11.980107, 40.992754,  0.000000,131.877301, 13.429581, 60.670986,  0.000000,  0.000000,Total.SURVEY_LC1_3B19
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 16.398203, 13.735689,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 11.956357,167.687879, 18.329776,  6.114255, 42.072486, 73.605024,467.181149,565.388058, 28.875299, 61.015602,  0.000000, 25.235255, 67.917043,  0.000000,  8.019772,  7.769487, 16.273379,  0.000000, 11.436911, 58.624044,  0.000000,  0.000000,Total.SURVEY_LC1_3B21
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,189.798610,167.651543,  0.000000, 11.740510, 21.020266,257.899445,641.348145,936.238170, 17.339342,562.746705,  0.000000,  4.028488, 21.574515, 42.957319,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 15.365844,  0.000000,Total.SURVEY_LC1_3B22
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.009644,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.444419,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 15.939790, 23.955411,  0.000000,  5.653002,  0.000000,  0.000000, 27.471378, 44.453545, 11.535957,113.203055,  0.000000, 17.190470, 75.952248,  0.000000,  4.008702, 15.035769,  4.033395,  0.000000,  9.633850,  0.000000,  7.640371,  0.000000,Total.SURVEY_LC1_3B23
   0.000000, 102.282473,  85.037678,  15.914491,   5.619488,   0.000000,   0.000000,   0.000000,   0.000000,  18.236059,   0.000000,   0.000000,   0.000000,   3.982681,   4.106475,  28.960964,   0.000000, 151.570094,  24.391466,   0.000000,   0.000000,   0.000000,  97.878496, 642.242968, 474.818716,  50.270990,  15.644321,  16.398203,   0.000000,  52.466772,   5.779781, 336.808176, 278.975699, 555.685664,  51.632623, 566.171057,  52.218431,1200.922945, 165.612728,1400.524871, 121.471880, 105.825749,  40.142492,   0.000000,Total.SURVEY_LC1_3B31
  23.936938, 121.443179,   0.000000,   5.653002,  74.741171,   0.000000,   0.000000,  11.121793,   0.000000,   4.018555,  15.280674,   0.000000,  54.314251,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 620.407388,2089.996957, 796.837157, 272.277353, 387.537144, 680.349961, 272.056361, 840.374349,  26.988227, 956.016874, 557.389706, 939.716872, 531.009508,  30.748970,  49.150538,1139.568755,  21.875472, 165.372976, 138.906030, 229.994621,   3.657557,   0.000000,Total.SURVEY_LC1_3B32
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  7.978979, 36.784181,148.573401, 69.173552,  0.000000,  0.000000,  0.000000,  0.000000, 71.447804, 42.307296,  0.000000, 30.949288,  0.000000,241.668198,  0.000000, 14.502509, 25.390730,525.881514,  0.000000,163.337474,  7.596007,  0.000000,Total.SURVEY_LC1_3B33
