SE11.No,SE12.No,SE21.No,SE22.No,SE23.No,SE31.No,SE32.No,SE33.No,SE11.Yes,SE12.Yes,SE21.Yes,SE22.Yes,SE23.Yes,SE31.Yes,SE32.Yes,SE33.Yes,variable
No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 25.53366,606.08533,185.25247, 69.04456, 21.82331,364.16874, 58.59174,130.52674,CI.l(95%).Total.SURVEY_LC1_2F4
    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  591.0873, 4484.5424, 2524.1000,  415.1100, 5129.0040, 7502.7133, 5365.6333,10215.6820,CI.l(95%).Total.SURVEY_LC1_2G1
   0.000000,   0.000000,   0.000000,   0.000000,   4.067057,   0.000000,   0.000000,   0.000000,   3.999902,  58.501819,  40.183100,  15.057134,  64.943786, 140.508505, 398.538913,1056.781202,CI.l(95%).Total.SURVEY_LC1_2G2
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.396725, 4.095740, 4.090344,12.343077, 8.298416, 4.046193, 0.000000, 3.981450,CI.l(95%).Total.SURVEY_LC1_2G4
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,10.54221,93.30476,CI.l(95%).Total.SURVEY_LC1_2G5
    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,   87.23323,  695.14435,  675.54999,   73.13375,  568.52923, 2621.17277, 5026.85306,15234.13047,CI.l(95%).Total.SURVEY_LC1_2H1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.199141,0.000000,0.000000,4.060433,4.077953,0.000000,3.972573,0.000000,CI.l(95%).Total.SURVEY_LC1_2H2
  18.51625, 604.22901, 232.31504,  49.23921, 449.27587, 240.93380, 148.30994,  39.77221, 977.05161,6792.32131,4550.61723,5574.28009,6373.17194,2465.38348, 909.01687,1146.62743,CI.l(95%).Total.SURVEY_LU1_2U11
  118.926291, 1199.379978,  775.672565,    4.153352,  -27.369611, 4895.735885, 4602.101857, 6794.484347, 3226.985500,23408.467096,22096.806753, 5426.932681,15625.111129,42557.558050,41481.220857,67594.766275,CI.l(95%).Total.SURVEY_LU1_2U12
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,235.203990,537.264938,  0.000000,  0.000000, 33.530962,  4.455964,  0.000000,104.574527,CI.l(95%).Total.SURVEY_LU1_2U13
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,21.18789,54.57027,29.48815,23.82643,29.38349,20.81517,26.48842,92.14651,CI.l(95%).Total.SURVEY_LU1_2U14
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-50.000232,  2.196856,CI.l(95%).Total.SURVEY_LU1_2U15
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  10.435899,  -1.325950,   3.942009,   7.055877,  11.266545, 420.748187,1005.154933,CI.l(95%).Total.SURVEY_LU1_2U21
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,20.277387, 8.242165,13.835318,13.854834,16.033217, 2.614261,27.731643,CI.l(95%).Total.SURVEY_LU1_2U22
   0.000000,  -7.292369,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 310.224773,1705.358400,1242.967171, 249.245434,3781.486986,3365.305391, 945.804132,1453.884869,CI.l(95%).Total.SURVEY_LU1_2U31
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 8.3496834, 0.2900239, 4.1329874,11.5679937, 4.2007552, 0.0000000, 4.0751031, 3.9436261,CI.l(95%).Total.SURVEY_LU1_2U32
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.871312, -5.241006,  8.522235,  3.328537,-11.203131,  4.280899,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LU1_2U33
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-19.365709, 38.624663, 20.338824, 18.416570,-15.832033,  4.988978, 19.803782, 15.062363,CI.l(95%).Total.SURVEY_LU1_2U34
   6.3774623,  -7.2722803,   0.4542236,   0.0000000,   0.0000000, -22.6827292,   0.0000000, 399.1012661,  22.6532246, 133.9524001,  46.8348088,  -0.2772299, 168.5005478,  22.5151449,   6.5058817,5006.6473730,CI.l(95%).Total.SURVEY_LU1_2U35
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, -30.64397, -18.69726, 382.34561,2288.67163,1336.86904, 508.43679,2267.18676,4486.82992,3956.28072,6657.75270,CI.l(95%).Total.SURVEY_LU1_2U36
  4.199141,  0.000000,  0.000000,  0.000000,  4.077953,  0.000000,  0.000000,  0.000000,495.736979,808.346494,647.609512,474.119941,311.942570,406.782180,264.470948,418.145219,CI.l(95%).Total.SURVEY_LU1_2U37
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.992872,-3.501584,12.101096, 2.813241,20.222626,11.739503,13.281981,56.891416,CI.l(95%).Total.SURVEY_LU1_2U41
   16.616256,   43.840869,   46.819027,    0.000000,    8.218338,  187.246328,  528.744311, 3875.504497,  646.357721, 3290.862002, 3141.857713,  547.174868, 2273.539894, 8186.165101,19112.657608,61260.388257,CI.l(95%).Total.SURVEY_LU1_2U42
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 34.18279,157.07093, 89.01115,181.84294, 87.38253, 73.23560, 18.03243, 55.40086,CI.l(95%).Total.SURVEY_LC1_3A11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-16.828646,  0.000000,  4.041429,  8.214115, -2.819452, 12.024913,  0.000000,  5.617327,CI.l(95%).Total.SURVEY_LC1_3A12
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-7.153783, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3A13
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 97.33594, 57.95439,103.84077,109.78294,187.18550, 33.35749, 63.39053, 92.91673,CI.l(95%).Total.SURVEY_LC1_3A21
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,104.25770,369.67609,461.09597, 84.14866,440.94104,616.80206,382.18601,549.49282,CI.l(95%).Total.SURVEY_LC1_3A22
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 21.63150, 67.76344, 60.78573, 21.96586, 46.58219, 83.49952, 80.74617,170.00569,CI.l(95%).Total.SURVEY_LC1_3A30
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  97.854651,1308.794223, 305.686851, 796.175156, 696.566139, 109.251613,  15.961893,   7.810417,CI.l(95%).Total.SURVEY_LC1_3B11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -3.597967,  0.000000, 31.074053,-11.302699,  0.000000, 12.004774,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B12
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 11.47871,216.62112,109.42139,650.94945,497.00590, 69.24293, 34.06974, 86.39644,CI.l(95%).Total.SURVEY_LC1_3B13
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 5.553715,75.166572,10.424844,21.059306,-7.338973, 2.542776, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B14
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  2.028209,143.378881, 29.733109,108.910118,285.543808, 77.581411, 19.632007, 23.540845,CI.l(95%).Total.SURVEY_LC1_3B15
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 4.076046,68.883572,50.999319, 1.067152, 0.000000, 3.839372, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B16
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-7.495261,14.411851, 1.198478,19.802285, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B18
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-12.329658, -5.427300, 62.335355, -6.490750,  3.048143,  5.569061,  5.631023,CI.l(95%).Total.SURVEY_LC1_3B21
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,161.250627, -7.224746,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-1.485597, 6.021564, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B23
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, -6.244646,148.141054, 77.321303,304.075786,117.258374, 10.408949,  0.000000,  3.848526,CI.l(95%).Total.SURVEY_LC1_3B32
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-3.348978, 0.000000,-6.984651, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B35
 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000, 0.0000000,91.8112151,-0.8547284,36.3689154,79.6794985, 0.8709761, 3.9122990, 0.0000000,CI.l(95%).Total.SURVEY_LC1_3B41
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-5.442259,-2.972911, 4.077953, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B43
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.940046,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3B44
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-5.442259,-6.984651, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B45
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-6.436669,88.888895, 3.598886, 1.157972,37.241919,13.727626,18.406382, 3.921301,CI.l(95%).Total.SURVEY_LC1_3B51
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-8.367759,-1.399066, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B52
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-10.240041, 15.928184,  9.910515, 33.370516, 97.330987,112.597599, 77.901180, 71.218519,CI.l(95%).Total.SURVEY_LC1_3B53
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-6.199416, 0.000000,-7.094846,-4.110223, 0.000000, 0.000000, 3.848526,CI.l(95%).Total.SURVEY_LC1_3B54
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 44.68112,348.05445,579.86316,312.19346,556.18143,177.25184,100.55454,145.78883,CI.l(95%).Total.SURVEY_LC1_3B55
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 16.473951,  4.138435,  8.019906, 10.301381,-22.630456,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LC1_3B71
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.149773,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3B73
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.133563,0.000000,8.199002,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3B75
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 1.971939,-8.753162, 4.143863,16.439388, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3B84
 18.51625,581.52239,224.07257, 49.23921,441.06843,235.95908,148.30994, 39.77221,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,CI.l(95%).Total.SURVEY_LC1_3Bx1
0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.9528552,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,CI.l(95%).Total.SURVEY_LC1_3Bx2
0.000000,3.961899,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3Bxx
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 620.3952,3013.2447,2790.6005,1827.5455,2185.0586,1212.4588,2091.2806,6950.0234,CI.l(95%).Total.SURVEY_LC1_3C10
    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  480.1572, 5025.3772, 5772.2674, 1225.2531, 3747.5810, 8111.0719, 9320.1417,10893.5386,CI.l(95%).Total.SURVEY_LC1_3C21
    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  986.9385, 6368.1293, 5430.4877,  118.5085, 1981.3528,16341.1779,13163.3078,29408.8912,CI.l(95%).Total.SURVEY_LC1_3C22
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 221.82521,1446.57793, 952.97242, -44.07019, 519.19632,2650.95949, 403.95591,2433.95670,CI.l(95%).Total.SURVEY_LC1_3C23
  51.937471, 530.291764, 314.208562,   3.865959,  19.178343,3047.888766,2793.855223,3966.837836,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,CI.l(95%).Total.SURVEY_LC1_3C2x
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 635.4127,3259.1014,3905.2716, 569.8493,2796.8196,4580.7221,7193.2007,9836.5586,CI.l(95%).Total.SURVEY_LC1_3C31
    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,  418.76696, 1442.97248, 1386.76569,   29.60185,  804.23534, 2966.63189, 4682.39767,11098.32409,CI.l(95%).Total.SURVEY_LC1_3C32
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 189.4535, 854.6227, 709.5643,  82.8793, 300.9300,1685.9860,1664.4466,3736.3542,CI.l(95%).Total.SURVEY_LC1_3C33
  89.52000, 670.43114, 485.09580, -15.92874, -45.71176,1887.41291,2146.29124,7341.03302,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,CI.l(95%).Total.SURVEY_LC1_3C3x
  4.1991414,  0.0000000,  0.0000000,-10.0532452,  0.0000000,  0.0000000,  0.3419464,-32.4615156,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3Cxx
   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,   0.0000000,  49.6818410, 405.2820158, 376.0298991,   0.4772345, 160.4807942, 918.1184370,1508.8391003,2713.0493847,CI.l(95%).Total.SURVEY_LC1_3D10
    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,    0.00000,   30.10381,  250.40007,  392.47324,   67.99457,  110.26557, 1500.76773, 6022.66302,16304.55212,CI.l(95%).Total.SURVEY_LC1_3D20
0.000000000,0.000000000,4.132987435,0.000000000,0.000000000,0.000000000,0.000000000,0.005436674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,CI.l(95%).Total.SURVEY_LC1_3D2x
  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,-43.4228699,  0.5984003,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,  0.0000000,CI.l(95%).Total.SURVEY_LC1_3Dxx
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,134.8222,586.6958,779.8657,189.6621,741.8840,164.2984,132.1235,139.2963,CI.l(95%).Total.SURVEY_LC1_3E10
 0.000000,-6.656877, 0.000000, 0.000000, 4.140385, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3E1x
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 631.0719,2930.1915,2441.7740,1722.9967,2737.2420,1886.2681, 916.9540,1526.4176,CI.l(95%).Total.SURVEY_LC1_3E20
0.000000,4.149324,8.242466,0.000000,4.140385,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3E2x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 99.43529,839.87656,480.27671,250.37487,145.48207,483.87424,508.98234,491.79057,CI.l(95%).Total.SURVEY_LC1_3E30
 0.000000,-7.292369, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LC1_3Exx
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  52.458858,  16.866391,   9.721042,  23.862686, 160.716428,  59.635941, 657.798790,4916.409975,CI.l(95%).Total.SURVEY_LC1_3F10
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.712733,11.838607,12.558279,13.960625, 8.390614,19.881078,10.532913,55.772664,CI.l(95%).Total.SURVEY_LC1_3F20
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  26.51327,  70.45592,  31.84085,  20.06915,  33.33494, 316.52738,1458.72522,6512.59026,CI.l(95%).Total.SURVEY_LC1_3F30
0.000000,4.149324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3F3x
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 25.53366,606.08533,185.25247, 69.04456, 21.82331,364.16874, 58.59174,130.52674,CI.l(95%).Total.SURVEY_LC1_3F40
    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,    0.000,  586.955, 4484.542, 2524.100,  415.110, 5129.004, 7502.713, 5365.633,10215.682,CI.l(95%).Total.SURVEY_LC1_3G11
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.132242,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3G12
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   3.999902,  58.501819,  40.183100,  15.057134,  64.943786, 140.508505, 398.538913,1056.781202,CI.l(95%).Total.SURVEY_LC1_3G21
0.000000,0.000000,0.000000,0.000000,4.067057,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LC1_3G2x
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.396725, 4.095740, 4.090344,12.343077, 8.298416, 4.046193, 0.000000, 3.981450,CI.l(95%).Total.SURVEY_LC1_3G40
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,10.54221,93.30476,CI.l(95%).Total.SURVEY_LC1_3G50
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  83.12112, 438.95812, 153.58826,  52.87505, 155.29099, 374.66662, 574.13364,2201.76420,CI.l(95%).Total.SURVEY_LC1_3H11
    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    0.000000,    4.112106,  189.789321,  379.616205,   20.258696,  371.429897, 2138.848613, 4264.320396,12786.837400,CI.l(95%).Total.SURVEY_LC1_3H12
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.199141,0.000000,0.000000,4.060433,4.077953,0.000000,3.972573,0.000000,CI.l(95%).Total.SURVEY_LC1_3H21
  18.51625, 604.22901, 232.31504,  45.17878, 449.27587, 240.93380, 148.30994,  39.77221, 925.97889,6618.13167,4520.44631,5463.98947,6293.59518,2431.09769, 888.99182,1117.11845,CI.l(95%).Total.SURVEY_LU1_3U111
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,18.45421,94.63457,13.70250,58.75480,15.51341,14.96528,18.36057,18.72017,CI.l(95%).Total.SURVEY_LU1_3U112
  0.0000000,  0.0000000,  0.0000000,  4.0604328,  0.0000000,  0.0000000,  0.0000000,  0.0000000, 12.3618452,  4.0760463,  3.8760426, -0.7128413,-22.6304563,  8.1990022,  0.0000000,  1.6691323,CI.l(95%).Total.SURVEY_LU1_3U113
  118.926291, 1199.379978,  775.672565,    4.153352,  -27.369611, 4895.735885, 4602.101857, 6794.484347, 3226.985500,23408.467096,22096.806753, 5426.932681,15625.111129,42557.558050,41481.220857,67594.766275,CI.l(95%).Total.SURVEY_LU1_3U120
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,235.203990,537.264938,  0.000000,  0.000000, 33.530962,  4.455964,  0.000000,104.574527,CI.l(95%).Total.SURVEY_LU1_3U130
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,21.18789,54.57027,29.48815,23.82643,29.38349,20.81517,26.48842,92.14651,CI.l(95%).Total.SURVEY_LU1_3U140
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-50.000232,  2.196856,CI.l(95%).Total.SURVEY_LU1_3U150
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  10.435899,  -1.325950,   3.942009,   7.055877,  11.266545, 420.748187,1005.154933,CI.l(95%).Total.SURVEY_LU1_3U210
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-7.279427, 0.000000, 4.008304, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U221
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.115310,0.000000,0.000000,4.189859,4.008304,0.000000,7.905517,CI.l(95%).Total.SURVEY_LU1_3U223
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.410804,0.000000,0.000000,7.887252,CI.l(95%).Total.SURVEY_LU1_3U224
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-3.218994, 0.000000, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U225
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  4.046766,  0.000000,-27.598238, -7.074287,  0.000000,  3.962499,  0.000000,CI.l(95%).Total.SURVEY_LU1_3U226
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.115310,  8.242165,-27.598238, -2.806728,  8.016608, -1.348238, 11.938874,CI.l(95%).Total.SURVEY_LU1_3U227
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-7.371675,15.067580,12.291388, 8.080077,-3.506164,10.379888, 5.536821,16.138546,CI.l(95%).Total.SURVEY_LU1_3U311
  0.000000, -7.292369,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,183.176139,458.692249,590.405805,160.332169,664.387847,840.952014,608.597003,981.304754,CI.l(95%).Total.SURVEY_LU1_3U312
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,  64.789872, 939.350737, 450.204419,   7.873151,2894.483189,2184.272236,  66.717472,  85.205562,CI.l(95%).Total.SURVEY_LU1_3U313
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 7.491204,12.356303,16.418198,12.218039,11.529832,16.369609, 4.053729,15.881267,CI.l(95%).Total.SURVEY_LU1_3U314
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.936718,0.000000,0.000000,0.000000,0.000000,0.000000,CI.l(95%).Total.SURVEY_LU1_3U315
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,-3.144685, 0.000000, 0.000000, 4.105935, 0.000000, 0.000000, 0.000000,CI.l(95%).Total.SURVEY_LU1_3U316
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.371729,16.204520,-5.641521,11.403526, 6.618611, 7.811138, 7.128315,CI.l(95%).Total.SURVEY_LU1_3U317
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 21.52431, 83.68303, 81.23009, 17.54010, 61.09683,125.00476,125.98093,218.33572,CI.l(95%).Total.SURVEY_LU1_3U319
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,-11.901333,  4.132987,  4.182903,  0.000000,  0.000000,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LU1_3U321
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.349683,12.191357, 0.000000, 7.385091, 4.200755, 0.000000, 4.075103, 3.943626,CI.l(95%).Total.SURVEY_LU1_3U322
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  1.871312, -5.241006,  8.522235,  3.328537,-11.203131,  4.280899,  0.000000,  0.000000,CI.l(95%).Total.SURVEY_LU1_3U330
