PL21.No,PL22.No,PL41.No,PL42.No,PL43.No,PL51.No,PL52.No,PL61.No,PL62.No,PL63.No,PL71.No,PL72.No,PL81.No,PL82.No,PL84.No,PL91.No,PL92.No,PL21.Yes,PL22.Yes,PL41.Yes,PL42.Yes,PL43.Yes,PL51.Yes,PL52.Yes,PL61.Yes,PL62.Yes,PL63.Yes,PL71.Yes,PL72.Yes,PL81.Yes,PL82.Yes,PL84.Yes,PL91.Yes,PL92.Yes,variable
No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,flag_two
  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,  0.0000,342.3687,384.5502,439.1064,277.8564,357.1793,325.0010,149.0408,272.6455,301.1351,275.4841,455.3272,142.9998,264.6691,705.3981,266.9103,281.3133,423.4376,Total.SURVEY_LC1_3A22
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 64.917781, 57.717982, 81.856088,  9.216164, 27.517002, 48.608482,  0.000000, 18.358008,  0.000000, 25.641664, 34.394643, 17.197399, 35.685471, 20.524562, 10.025112, 10.138919,115.634703,Total.SURVEY_LC1_3A30
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 564.15811, 523.37320,1161.82361, 606.86177, 222.78473, 963.65503, 801.92371,1016.89552, 588.83107, 754.91251,1039.02917, 867.22937,1388.19878, 525.52653, 557.62041,  62.36197,1157.65275,Total.SURVEY_LC1_3B11
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,16.700167,10.161559, 4.040818,10.251053,16.958232,42.534031,10.893422,26.203533,26.375373,14.902929, 3.919945, 8.895164, 0.000000,16.519424,20.050223, 0.000000,16.083911,Total.SURVEY_LC1_3B12
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,118.24996,122.66719,572.95072,184.13344, 61.24117,219.55337,255.40861,144.55587,191.48960,168.41044,343.08731,231.65779,279.47922,125.83271,380.21295, 25.68734,318.39653,Total.SURVEY_LC1_3B13
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 61.23250,159.08425,775.44864,310.84057,122.67002, 90.34566, 78.16406,328.27819,155.55942,335.83173,773.13844,116.60550,263.26671, 55.43558,490.19636, 79.69570,866.86819,Total.SURVEY_LC1_3B14
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,136.61783,117.81600,344.25136, 83.55831, 23.48218, 40.61776, 61.10438,120.47136,125.65670,255.84314,638.77786,288.91647,315.85570,248.46142,720.62290, 76.76662,661.68302,Total.SURVEY_LC1_3B15
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 359.3711, 325.2643,2061.1884, 186.5186, 165.7203, 801.5888, 496.1175,1049.1868, 385.6536, 237.4684,1130.9696, 182.0098, 964.3913, 587.3474,1388.3715, 132.6178,1474.8912,Total.SURVEY_LC1_3B16
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 158.88068, 172.34098, 975.98795, 270.10045, 199.70430, 237.99580, 135.17861, 343.27521, 226.35448, 283.69966,1094.77372, 382.29500, 678.24585,  88.73838, 325.98055, 105.02641,1162.64131,Total.SURVEY_LC1_3B18
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 12.78366, 17.02928, 22.06884,103.68111, 27.42829, 76.03243, 20.60041,  0.00000, 22.13920,142.14851, 51.04453, 91.42311,162.44729, 34.59807, 70.28685, 13.95346,108.04083,Total.SURVEY_LC1_3B19
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,124.60663, 41.46792,205.69393, 88.13869, 12.80612, 13.85993, 33.03591, 87.18168, 38.26294, 83.63108,260.52878,117.15919, 59.41044, 87.22408, 36.65158, 54.33685, 80.52087,Total.SURVEY_LC1_3B21
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 16.19660,268.74917, 77.90438, 19.20918, 90.35288, 32.10443,160.75419, 17.24792, 71.05309, 20.65390, 37.38588,162.68740, 45.17910,  0.00000,  0.00000,136.90475,Total.SURVEY_LC1_3B22
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,38.361331, 0.000000,80.651657, 0.000000, 6.403059, 9.319619, 0.000000,47.870818, 8.575000,10.251537,94.404343,41.921168,22.139183,12.666554, 0.000000,10.138919,19.640423,Total.SURVEY_LC1_3B23
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,14.297333,15.941829,41.116582, 6.403059,79.694585,17.051426,42.896327,28.938970, 0.000000,20.653903, 0.000000,55.034636, 8.414164,52.130370, 0.000000,24.171405,Total.SURVEY_LC1_3B31
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,  96.49101, 209.17970, 482.05982, 508.02080, 146.55352, 788.53081, 469.51256, 385.46135, 394.53704, 653.41584, 305.92234, 291.08182,1274.27231, 159.90892, 196.13218,  25.23097, 456.35158,Total.SURVEY_LC1_3B32
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 46.426036,  0.000000,  0.000000,  0.000000,  0.000000,  4.344564, 21.211010,  0.000000,  0.000000,  0.000000,  0.000000, 22.783360,118.396410, 70.131728,  0.000000,  0.000000,  0.000000,Total.SURVEY_LC1_3B33
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.78675,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,Total.SURVEY_LC1_3B34
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 14.579791, 14.184918,  0.000000,  0.000000,  6.332510, 65.072392, 26.047119,  8.767197,  4.041296, 11.822538,117.500017, 19.463367,192.250770,  7.885265, 10.025112,  3.874905, 28.459526,Total.SURVEY_LC1_3B35
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 9.496906,16.563344, 3.857985, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3B36
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,17.168874,10.161559,15.688773, 0.000000, 0.000000, 0.000000, 0.000000,17.630542, 0.000000, 0.000000,20.653903, 9.496906,51.636240, 0.000000, 0.000000, 3.963977, 8.298860,Total.SURVEY_LC1_3B37
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 43.552315, 79.301140, 76.297770, 46.796887, 52.967677, 29.177518, 17.051426, 34.872671, 64.056522,144.152732,208.159244,110.431685,168.881299, 36.687687, 57.186050,  3.885895, 80.590836,Total.SURVEY_LC1_3B41
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,22.81004, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,32.34041,Total.SURVEY_LC1_3B42
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 46.658123, 20.323119, 46.717412,  0.000000,  0.000000,  0.000000,  0.000000, 25.615085,  4.989203,  0.000000,109.703832, 22.099311, 62.648114, 18.834196,  4.042405, 13.908487, 53.849115,Total.SURVEY_LC1_3B43
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.909557, 0.000000, 4.818791, 0.000000, 0.000000, 4.656914, 5.400303, 0.000000, 0.000000, 0.000000, 0.000000, 7.059647, 0.000000, 0.000000, 3.927083, 0.000000, 8.015008,Total.SURVEY_LC1_3B44
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.656761, 0.000000,21.445325, 0.000000, 6.472233, 9.319619, 0.000000, 0.000000, 0.000000, 0.000000,37.727200,20.635027,50.027180, 3.813529, 0.000000, 0.000000,92.102637,Total.SURVEY_LC1_3B45
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.619607, 0.000000,10.039062, 0.000000, 6.332510, 8.576825, 0.000000,30.249392,30.566777,40.506601, 0.000000,23.025882,16.563344, 0.000000,31.231343, 0.000000,16.061515,Total.SURVEY_LC1_3B51
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.619607, 0.000000,87.245168, 0.000000, 6.349749, 9.319619,23.334719,60.451744,38.091826,45.696077,20.891917,37.385883,52.013424, 7.816249,20.161291, 0.000000,70.229481,Total.SURVEY_LC1_3B52
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,11.990213,24.346477,50.130885,34.585372, 0.000000,13.256815,52.109422,17.338277,70.281083,69.618727,97.578202,31.011928,31.392205, 4.069319,71.745229, 8.989339,52.463328,Total.SURVEY_LC1_3B53
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  8.174247,  0.000000, 39.462490,  0.000000,  6.403059,  0.000000,  0.000000, 16.648546,  0.000000,  4.018094, 92.459337, 23.274607,  0.000000,  4.069319, 50.125558,  4.968478,134.005537,Total.SURVEY_LC1_3B54
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000, 31.76645, 46.79250, 70.66728, 61.86764, 65.91247,108.97970, 30.56235, 50.65421, 68.40260,147.86853, 70.02443, 48.76408,129.22671, 48.55377,164.57466, 23.02851,157.22062,Total.SURVEY_LC1_3B55
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,126.131439, 33.830337, 12.950666,  8.545677,  0.000000, 43.230418,  0.000000, 25.383020,  3.962943, 21.732811,166.708901,146.723324,323.992173, 17.214598, 30.181921, 45.217341,509.344509,Total.SURVEY_LC1_3B71
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,35.770526, 0.000000, 4.052763, 4.094752, 0.000000, 8.163681, 0.000000, 0.000000, 3.962943, 0.000000,21.334845,20.105907,14.636577, 4.973612, 0.000000, 0.000000, 4.032105,Total.SURVEY_LC1_3B72
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 8.585009, 7.597311,21.231915,10.821845, 0.000000, 7.928851, 4.637830,12.989073, 3.962943, 0.000000,47.624602,86.146944, 4.170829,24.568831, 8.051553,10.595286,64.627660,Total.SURVEY_LC1_3B73
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.614719, 4.023359,15.028554, 0.000000, 0.000000, 7.779439, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,15.553380, 4.181879,33.089750, 0.000000, 4.388305, 4.032105,Total.SURVEY_LC1_3B74
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 55.538816,  8.068901, 30.333357,  8.590958,  4.636033,  8.374540,  3.915672,  0.000000,  8.004239,  4.074461,151.741529, 91.258058,333.485159, 76.231441, 12.345036, 12.040929,181.219854,Total.SURVEY_LC1_3B75
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,14.63658, 0.00000, 0.00000, 0.00000, 0.00000,Total.SURVEY_LC1_3B82
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.734218, 3.608745,13.228374,24.476924, 0.000000, 4.652522, 0.000000, 0.000000, 0.000000, 0.000000,10.356030, 4.257945, 7.459568, 8.414164, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3B83
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,31.476775, 4.470323, 8.599522, 0.000000, 4.162568, 9.760991, 0.000000, 0.000000,14.257877, 0.000000, 0.000000, 0.000000,47.782059,15.969463, 4.513806, 0.000000, 0.000000,Total.SURVEY_LC1_3B84
 229.6798, 581.3569,6010.5121,3558.6503,1612.8374,3706.0952,2170.9473,4805.5086,3863.2179,2152.1210, 579.6181, 158.3472,2451.8002, 586.0709,1030.9335, 188.7684,2573.2399,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,Total.SURVEY_LC1_3Bx1
 79.500816,  8.571609, 78.469347, 38.628554,  4.083793, 23.003604, 12.469174, 73.555277, 50.882509,  8.538583,103.142013, 72.548959,119.860227, 19.698593, 10.136179, 31.973544,317.693256,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,Total.SURVEY_LC1_3Bx2
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,10.920185, 0.000000, 0.000000, 5.068326, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3Bxx
   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,4121.275,1694.943,2500.031,2973.930,1330.884,3068.583,1013.161,1763.849,4003.474,1809.516,2379.437,1496.129,2920.443,4960.558,1980.968,1282.648,2407.284,Total.SURVEY_LC1_3C10
   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000,   0.000000, 312.129198, 626.877673, 102.781184,  15.016827,   8.301896,1019.538829,   4.159585, 374.612091, 630.633051, 329.227164,   7.758058,  17.404353,   4.431940, 478.508043,  11.187164,   9.707423, 241.487488,Total.SURVEY_LC1_3C21
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 292.0050,1509.0803,4640.8333,4519.4175,4228.0818,1966.2967,1057.2195,2619.5256,2618.3189,3316.9282,2317.3210,1708.1739,2468.6280,1684.1720,2975.0679, 629.6103,3994.4852,Total.SURVEY_LC1_3C22
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,260.967364,  8.104416, 39.049414,  4.567261, 16.998788, 52.946219,  0.000000,  0.000000, 33.752119,  0.000000,  3.838113,  3.695745,  0.000000, 24.575753,  0.000000,  3.885895,  7.720630,Total.SURVEY_LC1_3C23
 0.000000, 3.951987,75.907137,78.073266,29.701486,50.617079, 0.000000, 4.045859,29.534572, 8.125020, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.620303, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3C2x
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,542.122821, 80.059171, 33.635626, 10.821845,195.575456,297.465959,  0.000000,  8.165106, 48.424134,313.737816,  3.990632,  4.045155,  0.000000, 17.453667,850.402947,  0.000000,  3.680922,Total.SURVEY_LC1_3C31
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 315.3282, 672.7299,1174.2490,1916.0156,1065.0991, 532.4769, 779.3691, 473.5643, 983.6589,1464.2871, 911.3776, 698.4295,1550.9889, 541.4509, 990.8035, 300.2311,1889.2475,Total.SURVEY_LC1_3C32
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 734.18929, 800.01713, 210.95589, 345.52728,  11.66569,  73.86523,  31.81182,  31.03138, 799.46381,  16.43761, 102.75798, 469.58553, 461.14880,1133.39101, 375.24414, 353.32327, 308.39567,Total.SURVEY_LC1_3C33
 0.000000, 4.046779,24.478854,26.335676, 3.779255,45.332572, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,13.185361, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,Total.SURVEY_LC1_3C3x
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 93.182414, 38.640736, 24.838726, 29.868938,  4.046741, 32.962005, 12.125793,  8.453229,117.209568, 43.288489, 43.970768, 36.666065,  8.358694, 41.688876, 21.954856, 20.099914, 72.225571,Total.SURVEY_LC1_3D10
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,122.708628, 42.114372, 64.443109,137.565841, 34.081731, 68.807214,  3.833575, 25.603187,194.741843,145.065505, 98.186433, 60.678797,124.195613, 73.939812, 52.879828, 71.103058,116.172565,Total.SURVEY_LC1_3D20
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,223.85593,599.41129,144.60882,143.63973, 61.33794,178.60108, 40.53172, 69.00866,175.95841, 94.61482,308.10437,200.71426, 48.54884,128.71880, 75.27565,139.80254,238.27319,Total.SURVEY_LC1_3E10
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,3740.5929,1893.8765,3918.5752,3344.1397,2438.4857,2706.9700, 941.1491,1821.5945,5002.7895,2573.4669,2656.2480,2062.5049,4050.5759,3701.4804,5605.0692,1380.4405,6322.8369,Total.SURVEY_LC1_3E20
  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,  0.00000,425.21455,174.32126,368.65495,239.66204,277.25574,543.20479,113.54778,279.06382,361.88547,551.06940,350.13369,229.42215,744.32835,447.90188, 98.63811, 84.00864,288.66731,Total.SURVEY_LC1_3E30
 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,21.99274, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 9.26597, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,Total.SURVEY_LC1_3F10
 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,12.946236, 8.575388,53.282930,22.393646, 4.117195,64.677812,24.936277,21.306412,25.991593,69.252928,15.023145, 9.265970,22.013946, 4.412858,13.785769,22.738855,39.830158,Total.SURVEY_LC1_3F20
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.086093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.826684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,Total.SURVEY_LC1_3F30
   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000,   0.0000, 461.2009, 264.1099, 934.6684, 634.5771, 527.0622, 687.9918, 203.9686, 387.9768, 513.1715, 405.6143, 337.9183, 535.8151,1715.5252, 392.7654, 258.0714, 164.5805,1196.6843,Total.SURVEY_LC1_3F40
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000, 102.24534, 208.24933, 452.14918, 642.02670, 188.11550, 117.32871, 105.45979, 283.39473,1048.97040, 456.74728, 106.90256,  59.45107, 133.86375,  84.62288, 214.49978,  32.15863, 141.58735,Total.SURVEY_LC1_3G11
  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000,  0.000000, 58.673959,  3.868147, 32.985208, 38.002918, 44.401745, 24.784574, 12.015190,162.603625, 42.419518, 74.870220, 16.450307, 30.489791, 81.763773, 93.425397, 20.774289, 62.832497, 86.719194,Total.SURVEY_LC1_3G21
